Employee_ID,Employment_Status,Hire_Date,Termination_Date,Total_Tenure_Months,Comp_vs_Market,Final_Salary,Avg_KPI_Career,Promotion_Count,Last_Promotion_Date,Exit_Reason,Attrition_Risk_Score
EMP_004723,Terminated,2019-07-22,2021-04-21,21,26.6%,"$149,000",0.9014,0,,Involuntary_Restructure,36.5
EMP_004724,Terminated,2019-07-22,2020-11-20,16,-1.3%,"$173,000",0.5937,0,,Voluntary_Low_Engagement,61.5
EMP_004725,Terminated,2019-07-22,2020-12-20,17,10.8%,"$167,000",0.6561,0,,Voluntary_Low_Engagement,55.5
EMP_004726,Terminated,2019-07-22,2020-04-20,9,0.0%,"$118,000",0.5466,0,,Voluntary_Low_Engagement,60.8
EMP_004727,Terminated,2019-07-22,2020-03-21,8,8.1%,"$173,000",0.8004,0,,Voluntary_Better_Offer,54.3
EMP_004728,Terminated,2019-07-23,2022-01-21,30,30.7%,"$181,000",0.9024,1,2021-01-20,Voluntary_Better_Offer,40.6
EMP_004729,Terminated,2019-07-23,2020-01-21,6,-3.3%,"$114,000",0.6499,0,,Voluntary_Personal,62.9
EMP_004730,Terminated,2019-07-23,2021-07-22,24,3.5%,"$156,000",0.857,0,,Voluntary_Better_Offer,44.9
EMP_004731,Terminated,2019-07-23,2020-04-21,9,-5.1%,"$106,000",0.9193,0,,Voluntary_Personal,43.5
EMP_004732,Terminated,2019-07-23,2020-01-21,6,-3.1%,"$170,000",0.8124,0,,Voluntary_Better_Offer,55.4
EMP_004733,Terminated,2019-07-23,2020-06-21,11,4.2%,"$157,000",0.6709,0,,Voluntary_Personal,49.3
EMP_004734,Terminated,2019-07-23,2020-12-21,17,9.0%,"$122,000",0.6994,0,,Voluntary_Personal,40.8
EMP_004735,Active,2019-07-23,,65,-2.4%,"$97,000",0.5845,0,,,62.8
EMP_004736,Terminated,2019-07-24,2020-07-23,12,25.5%,"$163,000",0.9055,0,,Involuntary_Restructure,38.6
EMP_004737,Terminated,2019-07-24,2021-05-23,22,-1.3%,"$98,000",0.5967,0,,Voluntary_Low_Engagement,58.9
EMP_004738,Active,2019-07-24,,65,4.9%,"$104,000",0.7891,0,,,49.3
EMP_004739,Terminated,2019-07-24,2022-03-24,32,27.6%,"$176,000",0.9068,1,2021-03-23,Voluntary_Better_Offer,35.3
EMP_004740,Terminated,2019-07-24,2020-10-22,15,-6.4%,"$110,000",0.5211,0,,Voluntary_Low_Engagement,64.2
EMP_004741,Terminated,2019-07-25,2021-07-24,24,21.2%,"$185,000",0.8527,1,2020-07-24,Voluntary_Personal,34.1
EMP_004742,Terminated,2019-07-25,2022-07-24,36,0.4%,"$130,000",0.7319,0,,Voluntary_Personal,48.5
EMP_004743,Terminated,2019-07-25,2021-09-23,26,0.9%,"$100,000",0.7597,0,,Voluntary_Better_Offer,53.1
EMP_004744,Terminated,2019-07-25,2020-05-24,10,6.2%,"$106,000",0.7484,0,,Voluntary_Personal,50.9
EMP_004745,Active,2019-07-25,,65,20.3%,"$259,000",0.8292,2,2023-12-24,,36.3
EMP_004746,Terminated,2019-07-25,2020-02-23,7,-0.8%,"$149,000",0.6421,0,,Voluntary_Better_Offer,55.3
EMP_004747,Terminated,2019-07-26,2020-07-25,12,13.4%,"$171,000",0.7302,0,,Voluntary_Better_Offer,52.2
EMP_004748,Terminated,2019-07-26,2020-01-24,6,6.1%,"$106,000",0.6508,0,,Voluntary_Low_Engagement,51.3
EMP_004749,Active,2019-07-26,,65,-0.8%,"$183,000",0.9223,2,2023-12-25,,43.3
EMP_004750,Terminated,2019-07-26,2020-01-24,6,4.8%,"$123,000",0.437,0,,Voluntary_Low_Engagement,61.4
EMP_004751,Terminated,2019-07-26,2020-04-24,9,-2.3%,"$94,000",0.6915,0,,Voluntary_Better_Offer,56.6
EMP_004752,Terminated,2019-07-26,2021-02-23,19,8.4%,"$105,000",0.642,0,,Voluntary_Better_Offer,60.5
EMP_004753,Terminated,2019-07-26,2022-12-25,41,-2.0%,"$109,000",0.8703,0,,Voluntary_Better_Offer,50.5
EMP_004754,Terminated,2019-07-26,2022-09-24,38,-9.2%,"$145,000",0.7709,0,,Voluntary_Personal,53.7
EMP_004755,Terminated,2019-07-27,2023-03-27,44,7.5%,"$120,000",0.7549,0,,Voluntary_Personal,54.6
EMP_004756,Terminated,2019-07-27,2023-07-27,48,13.8%,"$127,000",0.6933,0,,Voluntary_Low_Engagement,56.3
EMP_004757,Active,2019-07-27,,65,-4.5%,"$153,000",0.7987,0,,,53.6
EMP_004758,Terminated,2019-07-27,2020-06-25,11,-14.8%,"$95,000",0.6559,0,,Voluntary_Personal,56.4
EMP_004759,Terminated,2019-07-27,2023-04-26,45,20.9%,"$215,000",0.9598,1,2022-04-26,Voluntary_Better_Offer,36.4
EMP_004760,Terminated,2019-07-27,2020-09-25,14,-8.2%,"$119,000",0.6255,0,,Voluntary_Personal,56.6
EMP_004761,Terminated,2019-07-28,2024-05-27,58,-1.0%,"$149,000",0.8219,0,,Voluntary_Personal,52.4
EMP_004762,Terminated,2019-07-28,2021-01-25,18,-2.8%,"$94,000",0.7755,0,,Voluntary_Personal,46.8
EMP_004763,Terminated,2019-07-28,2021-02-25,19,7.8%,"$107,000",0.8034,0,,Voluntary_Better_Offer,53.1
EMP_004764,Terminated,2019-07-28,2020-10-26,15,7.0%,"$103,000",0.5839,0,,Voluntary_Low_Engagement,60.6
EMP_004765,Terminated,2019-07-28,2021-08-27,25,7.8%,"$107,000",0.6972,0,,Voluntary_Better_Offer,49.2
EMP_004766,Terminated,2019-07-28,2020-05-27,10,8.9%,"$174,000",0.8436,0,,Voluntary_Better_Offer,52
EMP_004767,Terminated,2019-07-28,2020-07-27,12,-13.0%,"$139,000",0.5193,0,,Voluntary_Low_Engagement,65
EMP_004768,Terminated,2019-07-29,2020-08-27,13,10.5%,"$177,000",0.6106,0,,Voluntary_Better_Offer,51.8
EMP_004769,Terminated,2019-07-29,2021-03-28,20,-5.4%,"$151,000",0.7236,0,,Voluntary_Personal,55.2
EMP_004770,Terminated,2019-07-29,2022-03-29,32,-3.6%,"$113,000",0.6443,0,,Voluntary_Low_Engagement,56.2
EMP_004771,Terminated,2019-07-29,2024-03-28,56,4.6%,"$104,000",0.6722,0,,Voluntary_Better_Offer,58.2
EMP_004772,Terminated,2019-07-29,2020-01-27,6,7.2%,"$107,000",0.6504,0,,Voluntary_Better_Offer,47.1
EMP_004773,Terminated,2019-07-30,2020-01-28,6,-5.0%,"$106,000",0.7812,0,,Voluntary_Personal,51.3
EMP_004774,Terminated,2019-07-30,2022-10-29,39,3.8%,"$122,000",0.6335,0,,Voluntary_Low_Engagement,53.9
EMP_004775,Terminated,2019-07-30,2020-02-28,7,10.2%,"$130,000",0.9463,0,,Voluntary_Better_Offer,35.2
EMP_004776,Terminated,2019-07-30,2021-01-27,18,9.5%,"$129,000",0.5607,0,,Voluntary_Low_Engagement,57.2
EMP_004777,Active,2019-07-30,,65,5.9%,"$160,000",0.7548,0,,,51.6
EMP_004778,Terminated,2019-07-30,2024-06-28,59,1.1%,"$119,000",0.7259,0,,Voluntary_Better_Offer,57.5
EMP_004779,Terminated,2019-07-31,2020-04-29,9,-14.1%,"$96,000",0.6046,0,,Voluntary_Low_Engagement,65.6
EMP_004780,Terminated,2019-07-31,2020-07-30,12,7.7%,"$140,000",0.7878,0,,Voluntary_Personal,50.9
EMP_004781,Terminated,2019-07-31,2022-06-30,35,1.2%,"$162,000",0.7668,0,,Voluntary_Personal,49
EMP_004782,Terminated,2019-07-31,2022-11-29,40,10.6%,"$177,000",0.5633,0,,Voluntary_Low_Engagement,64.5
EMP_004783,Terminated,2019-08-01,2020-11-30,16,-1.3%,"$116,000",0.7632,0,,Involuntary_Restructure,54.7
EMP_004784,Terminated,2019-08-01,2023-04-01,44,10.6%,"$123,000",0.596,0,,Voluntary_Low_Engagement,57.2
EMP_004785,Terminated,2019-08-01,2020-03-01,7,-2.7%,"$155,000",0.7303,0,,Voluntary_Personal,51.9
EMP_004786,Terminated,2019-08-01,2022-12-31,41,21.9%,"$170,000",0.9212,1,2021-12-30,Involuntary_Restructure,37.1
EMP_004787,Active,2019-08-02,,64,1.4%,"$98,000",0.713,0,,,50.5
EMP_004788,Terminated,2019-08-02,2022-08-01,36,-7.4%,"$148,000",0.7797,0,,Voluntary_Personal,55.3
EMP_004789,Terminated,2019-08-02,2020-07-01,11,-0.2%,"$99,000",0.7681,0,,Voluntary_Better_Offer,53.5
EMP_004790,Terminated,2019-08-02,2024-08-31,61,3.4%,"$156,000",0.7364,0,,Voluntary_Low_Engagement,48.5
EMP_004791,Terminated,2019-08-02,2020-10-31,15,0.9%,"$100,000",0.7052,0,,Voluntary_Personal,63.9
EMP_004792,Terminated,2019-08-02,2023-05-02,45,6.8%,"$106,000",0.7496,0,,Voluntary_Better_Offer,51.4
EMP_004793,Terminated,2019-08-03,2022-09-02,37,17.8%,"$131,000",0.687,0,,Voluntary_Personal,52.3
EMP_004794,Terminated,2019-08-03,2022-07-03,35,9.3%,"$128,000",0.615,0,,Voluntary_Low_Engagement,60.5
EMP_004795,Terminated,2019-08-03,2020-02-01,6,-3.4%,"$154,000",0.6357,0,,Voluntary_Low_Engagement,53.7
EMP_004796,Terminated,2019-08-03,2020-12-02,16,-2.1%,"$156,000",0.5471,0,,Voluntary_Low_Engagement,61.8
EMP_004797,Active,2019-08-03,,64,-7.3%,"$109,000",0.6635,0,,,57.9
EMP_004798,Terminated,2019-08-03,2021-09-02,25,5.5%,"$132,000",0.8524,1,2020-09-01,Voluntary_Personal,41.6
EMP_004799,Terminated,2019-08-03,2021-01-01,17,-1.9%,"$97,000",0.4755,0,,Voluntary_Low_Engagement,69.9
EMP_004800,Terminated,2019-08-03,2022-06-02,34,10.5%,"$130,000",0.8263,0,,Voluntary_Personal,49.9
EMP_004801,Active,2019-08-03,,64,7.4%,"$171,000",0.7686,0,,,41.2
EMP_004802,Terminated,2019-08-03,2020-03-03,7,-2.7%,"$114,000",0.6357,0,,Voluntary_Better_Offer,50
EMP_004803,Terminated,2019-08-03,2021-09-02,25,16.4%,"$186,000",0.6726,0,,Voluntary_Better_Offer,53.7
EMP_004804,Terminated,2019-08-04,2022-01-02,29,-6.4%,"$141,000",0.8335,0,,Voluntary_Better_Offer,42.4
EMP_004805,Terminated,2019-08-04,2023-11-03,51,10.5%,"$143,000",0.7408,0,,Voluntary_Personal,56.6
EMP_004806,Terminated,2019-08-04,2023-06-04,46,4.4%,"$135,000",0.7777,0,,Voluntary_Better_Offer,46.2
EMP_004807,Terminated,2019-08-04,2020-11-02,15,5.3%,"$105,000",0.798,0,,Voluntary_Personal,51.4
EMP_004808,Terminated,2019-08-04,2021-11-02,27,1.8%,"$101,000",0.4928,0,,Voluntary_Low_Engagement,69.7
EMP_004809,Terminated,2019-08-04,2020-06-03,10,1.3%,"$131,000",0.5929,0,,Voluntary_Low_Engagement,67.3
EMP_004810,Terminated,2019-08-05,2023-06-05,46,-1.8%,"$157,000",0.5692,0,,Voluntary_Low_Engagement,65.9
EMP_004811,Terminated,2019-08-05,2020-02-03,6,10.0%,"$166,000",0.7036,0,,Voluntary_Better_Offer,58.3
EMP_004812,Terminated,2019-08-05,2020-08-04,12,0.0%,"$129,000",0.541,0,,Voluntary_Low_Engagement,52.9
EMP_004813,Terminated,2019-08-05,2022-07-05,35,14.4%,"$114,000",0.733,0,,Voluntary_Better_Offer,51.8
EMP_004814,Terminated,2019-08-05,2020-12-04,16,2.6%,"$114,000",0.9319,0,,Voluntary_Better_Offer,40.8
EMP_004815,Terminated,2019-08-06,2023-11-05,51,7.1%,"$161,000",0.8273,2,2022-11-05,Voluntary_Personal,49.3
EMP_004816,Terminated,2019-08-06,2020-07-05,11,5.8%,"$124,000",0.6033,0,,Voluntary_Better_Offer,59.6
EMP_004817,Terminated,2019-08-06,2024-01-05,53,21.3%,"$120,000",0.6955,0,,Voluntary_Low_Engagement,47.5
EMP_004818,Terminated,2019-08-06,2021-02-03,18,-7.1%,"$162,000",0.5457,0,,Voluntary_Better_Offer,60.7
EMP_004819,Terminated,2019-08-06,2021-12-05,28,10.9%,"$110,000",0.7941,0,,Voluntary_Personal,49.4
EMP_004820,Terminated,2019-08-06,2022-10-05,38,-14.3%,"$83,000",0.7422,0,,Voluntary_Better_Offer,57
EMP_004821,Terminated,2019-08-06,2022-11-05,39,-2.7%,"$97,000",0.7679,0,,Voluntary_Personal,52.3
EMP_004822,Terminated,2019-08-06,2022-12-05,40,6.6%,"$125,000",0.702,0,,Voluntary_Better_Offer,56.8
EMP_004823,Terminated,2019-08-06,2021-04-05,20,-10.9%,"$89,000",0.7958,0,,Voluntary_Better_Offer,59.1
EMP_004824,Terminated,2019-08-07,2020-02-05,6,-8.1%,"$91,000",0.617,0,,Voluntary_Low_Engagement,57.5
EMP_004825,Terminated,2019-08-07,2021-04-06,20,-1.8%,"$109,000",0.5215,0,,Voluntary_Low_Engagement,71.5
EMP_004826,Terminated,2019-08-07,2020-11-05,15,0.4%,"$97,000",0.6658,0,,Voluntary_Better_Offer,62.3
EMP_004827,Terminated,2019-08-08,2021-06-07,22,8.2%,"$173,000",0.656,0,,Voluntary_Better_Offer,54.9
EMP_004828,Terminated,2019-08-08,2020-02-06,6,-3.9%,"$113,000",0.5844,0,,Voluntary_Low_Engagement,59.7
EMP_004829,Terminated,2019-08-08,2024-02-06,54,17.0%,"$237,000",0.8466,2,2023-02-06,Voluntary_Personal,40.3
EMP_004830,Terminated,2019-08-09,2022-10-08,38,1.3%,"$119,000",0.6496,0,,Voluntary_Low_Engagement,59.2
EMP_004831,Terminated,2019-08-09,2020-08-08,12,-8.7%,"$91,000",0.8097,0,,Involuntary_Restructure,46.6
EMP_004832,Terminated,2019-08-09,2020-11-07,15,9.0%,"$121,000",0.7271,0,,Voluntary_Personal,49.3
EMP_004833,Active,2019-08-09,,64,6.3%,"$106,000",0.802,0,,,48.3
EMP_004834,Terminated,2019-08-09,2021-05-09,21,4.0%,"$103,000",0.6719,0,,Voluntary_Personal,55.8
EMP_004835,Terminated,2019-08-09,2021-08-08,24,5.4%,"$184,000",0.6696,0,,Voluntary_Personal,53.2
EMP_004836,Terminated,2019-08-10,2020-02-08,6,6.1%,"$185,000",0.6892,0,,Voluntary_Personal,50.4
EMP_004837,Terminated,2019-08-10,2024-02-08,54,-8.7%,"$107,000",0.6643,0,,Voluntary_Personal,56.6
EMP_004838,Terminated,2019-08-10,2022-06-09,34,2.3%,"$120,000",0.6327,0,,Voluntary_Better_Offer,61.1
EMP_004839,Terminated,2019-08-10,2020-03-10,7,-5.1%,"$91,000",0.7244,0,,Voluntary_Better_Offer,49.4
EMP_004840,Terminated,2019-08-10,2024-06-09,58,8.9%,"$108,000",0.8339,0,,Voluntary_Better_Offer,48.4
EMP_004841,Terminated,2019-08-11,2022-09-10,37,2.3%,"$163,000",0.7077,0,,Involuntary_Restructure,49.5
EMP_004842,Terminated,2019-08-11,2021-08-10,24,-6.5%,"$93,000",0.699,0,,Voluntary_Better_Offer,57.7
EMP_004843,Terminated,2019-08-11,2021-01-09,17,-7.8%,"$147,000",0.817,0,,Voluntary_Personal,56.2
EMP_004844,Active,2019-08-11,,64,15.4%,"$174,000",0.7646,0,,,52.9
EMP_004845,Terminated,2019-08-11,2020-02-09,6,13.6%,"$181,000",0.6872,0,,Voluntary_Low_Engagement,46.7
EMP_004846,Terminated,2019-08-11,2020-03-11,7,25.5%,"$200,000",0.6236,0,,Voluntary_Personal,40.9
EMP_004847,Terminated,2019-08-11,2021-06-10,22,10.1%,"$176,000",0.6711,0,,Voluntary_Low_Engagement,48.6
EMP_004848,Active,2019-08-11,,64,-3.9%,"$145,000",0.7443,0,,,55.6
EMP_004849,Terminated,2019-08-12,2020-08-11,12,-7.7%,"$108,000",0.6456,0,,Voluntary_Better_Offer,56.6
EMP_004850,Active,2019-08-12,,64,-10.4%,"$86,000",0.7545,0,,,51.7
EMP_004851,Terminated,2019-08-12,2021-01-10,17,15.6%,"$136,000",0.7447,0,,Voluntary_Better_Offer,47.4
EMP_004852,Terminated,2019-08-12,2022-08-11,36,-2.5%,"$155,000",0.5822,0,,Voluntary_Low_Engagement,65
EMP_004853,Terminated,2019-08-13,2020-09-11,13,11.6%,"$178,000",0.5642,0,,Voluntary_Low_Engagement,51.4
EMP_004854,Terminated,2019-08-13,2021-12-12,28,-3.4%,"$108,000",0.7412,0,,Voluntary_Low_Engagement,65.8
EMP_004855,Terminated,2019-08-13,2020-08-12,12,-5.9%,"$110,000",0.5639,0,,Involuntary_Restructure,66.5
EMP_004856,Terminated,2019-08-13,2020-12-12,16,17.7%,"$138,000",0.7655,0,,Voluntary_Personal,54
EMP_004857,Active,2019-08-13,,64,10.0%,"$175,000",0.7302,0,,,59.6
EMP_004858,Terminated,2019-08-13,2020-02-11,6,-0.7%,"$99,000",0.61,0,,Voluntary_Low_Engagement,64
EMP_004859,Terminated,2019-08-14,2020-02-12,6,5.3%,"$136,000",0.8644,0,,Voluntary_Better_Offer,44.1
EMP_004860,Terminated,2019-08-14,2023-01-13,41,3.4%,"$121,000",0.7509,0,,Voluntary_Better_Offer,57.6
EMP_004861,Terminated,2019-08-14,2020-11-12,15,20.5%,"$141,000",0.8254,0,,Voluntary_Personal,52
EMP_004862,Terminated,2019-08-14,2020-02-12,6,7.8%,"$126,000",0.6138,0,,Voluntary_Better_Offer,57.9
EMP_004863,Terminated,2019-08-14,2020-12-13,16,10.0%,"$109,000",0.6998,0,,Voluntary_Low_Engagement,56.5
EMP_004864,Terminated,2019-08-15,2021-04-14,20,-2.4%,"$170,000",0.5192,0,,Voluntary_Low_Engagement,65.2
EMP_004865,Terminated,2019-08-15,2020-03-15,7,0.9%,"$176,000",0.6052,0,,Voluntary_Better_Offer,59.6
EMP_004866,Terminated,2019-08-16,2020-05-15,9,14.1%,"$172,000",0.8084,0,,Voluntary_Personal,55
EMP_004867,Terminated,2019-08-16,2021-07-16,23,15.0%,"$149,000",0.7986,0,,Voluntary_Better_Offer,51.7
EMP_004868,Terminated,2019-08-16,2020-09-14,13,-3.3%,"$169,000",0.7506,0,,Voluntary_Personal,57
EMP_004869,Active,2019-08-16,,64,24.1%,"$198,000",0.7886,0,,,44.8
EMP_004870,Terminated,2019-08-16,2024-11-14,63,8.0%,"$107,000",0.7167,0,,Involuntary_Restructure,52.1
EMP_004871,Terminated,2019-08-17,2022-03-17,31,24.4%,"$140,000",0.8101,1,2021-03-17,Voluntary_Better_Offer,43.5
EMP_004872,Terminated,2019-08-17,2023-09-16,49,11.5%,"$144,000",0.7101,0,,Voluntary_Low_Engagement,48.9
EMP_004873,Terminated,2019-08-17,2020-02-15,6,-2.2%,"$115,000",0.5512,0,,Voluntary_Low_Engagement,70.8
EMP_004874,Terminated,2019-08-17,2020-02-15,6,-4.2%,"$95,000",0.5665,0,,Voluntary_Low_Engagement,63.2
EMP_004875,Terminated,2019-08-17,2021-12-16,28,4.6%,"$167,000",0.6434,0,,Voluntary_Low_Engagement,61.2
EMP_004876,Terminated,2019-08-17,2020-02-15,6,0.2%,"$160,000",0.7185,0,,Voluntary_Better_Offer,51
EMP_004877,Active,2019-08-17,,64,0.1%,"$160,000",0.8087,0,,,50
EMP_004878,Terminated,2019-08-17,2022-04-17,32,8.4%,"$201,000",0.8816,1,2021-04-16,Voluntary_Better_Offer,38.7
EMP_004879,Terminated,2019-08-17,2020-02-15,6,7.2%,"$171,000",0.7276,0,,Voluntary_Better_Offer,48.9
EMP_004880,Terminated,2019-08-18,2021-06-17,22,-5.2%,"$94,000",0.6597,0,,Involuntary_Restructure,59.1
EMP_004881,Terminated,2019-08-18,2021-08-17,24,2.0%,"$114,000",0.6487,0,,Voluntary_Better_Offer,61.2
EMP_004882,Active,2019-08-18,,64,-3.1%,"$96,000",0.7623,0,,,50.9
EMP_004883,Terminated,2019-08-19,2022-01-17,29,8.3%,"$104,000",0.7503,0,,Voluntary_Better_Offer,55.6
EMP_004884,Terminated,2019-08-19,2023-10-19,50,-4.6%,"$152,000",0.7916,0,,Voluntary_Personal,60.5
EMP_004885,Terminated,2019-08-19,2023-03-19,43,24.7%,"$224,000",0.8003,1,2022-03-19,Voluntary_Better_Offer,45.9
EMP_004886,Terminated,2019-08-19,2022-01-17,29,1.3%,"$152,000",0.6367,0,,Voluntary_Personal,61.2
EMP_004887,Active,2019-08-19,,64,18.9%,"$259,000",0.9338,2,2023-12-18,,36.5
EMP_004888,Terminated,2019-08-19,2021-01-17,17,17.0%,"$113,000",0.73,0,,Voluntary_Better_Offer,49.2
EMP_004889,Terminated,2019-08-19,2020-11-17,15,-6.3%,"$149,000",0.5764,0,,Voluntary_Personal,59.9
EMP_004890,Terminated,2019-08-20,2022-08-19,36,1.0%,"$112,000",0.5258,0,,Voluntary_Low_Engagement,54.4
EMP_004891,Terminated,2019-08-20,2021-06-19,22,-12.3%,"$87,000",0.5024,0,,Voluntary_Low_Engagement,69.4
EMP_004892,Terminated,2019-08-20,2020-11-18,15,4.3%,"$166,000",0.7831,0,,Voluntary_Personal,53.3
EMP_004893,Terminated,2019-08-20,2020-09-18,13,-1.5%,"$95,000",0.5955,0,,Voluntary_Personal,54.3
EMP_004894,Terminated,2019-08-20,2024-08-19,60,3.2%,"$115,000",0.79,0,,Voluntary_Better_Offer,50
EMP_004895,Terminated,2019-08-20,2020-02-18,6,-0.2%,"$174,000",0.5218,0,,Voluntary_Low_Engagement,64.1
EMP_004896,Terminated,2019-08-20,2020-02-18,6,14.6%,"$183,000",0.8781,0,,Voluntary_Better_Offer,45.3
EMP_004897,Terminated,2019-08-20,2022-05-20,33,11.3%,"$127,000",0.8148,1,2021-05-20,Voluntary_Personal,47.1
EMP_004898,Terminated,2019-08-20,2020-08-19,12,-1.6%,"$95,000",0.6594,0,,Involuntary_Restructure,58.8
EMP_004899,Terminated,2019-08-20,2020-09-18,13,7.6%,"$126,000",0.6848,0,,Voluntary_Better_Offer,48.1
EMP_004900,Active,2019-08-20,,64,25.0%,"$147,000",0.6856,0,,,45
EMP_004901,Terminated,2019-08-21,2020-12-20,16,-18.0%,"$81,000",0.6828,0,,Voluntary_Better_Offer,66.1
EMP_004902,Terminated,2019-08-21,2023-08-21,48,5.1%,"$123,000",0.7084,0,,Voluntary_Better_Offer,54.5
EMP_004903,Terminated,2019-08-21,2023-02-19,42,12.9%,"$132,000",0.6836,0,,Voluntary_Low_Engagement,60.8
EMP_004904,Terminated,2019-08-21,2020-12-20,16,9.0%,"$174,000",0.7486,0,,Voluntary_Better_Offer,50.8
EMP_004905,Terminated,2019-08-21,2022-02-19,30,-10.8%,"$88,000",0.7022,0,,Voluntary_Low_Engagement,65.4
EMP_004906,Terminated,2019-08-21,2023-08-21,48,-8.9%,"$118,000",0.705,0,,Voluntary_Better_Offer,59.3
EMP_004907,Terminated,2019-08-22,2020-05-21,9,8.6%,"$173,000",0.6612,0,,Voluntary_Better_Offer,52
EMP_004908,Active,2019-08-22,,64,19.8%,"$250,000",0.8195,2,2023-12-21,,42.4
EMP_004909,Terminated,2019-08-22,2020-12-21,16,-6.5%,"$149,000",0.6565,0,,Voluntary_Low_Engagement,55.5
EMP_004910,Terminated,2019-08-22,2022-12-21,40,3.7%,"$156,000",0.6347,0,,Voluntary_Personal,56
EMP_004911,Terminated,2019-08-22,2020-04-21,8,3.6%,"$103,000",0.723,0,,Voluntary_Personal,54.6
EMP_004912,Terminated,2019-08-23,2020-06-22,10,2.3%,"$120,000",0.5024,0,,Voluntary_Low_Engagement,60.7
EMP_004913,Terminated,2019-08-24,2022-01-22,29,-2.9%,"$93,000",0.586,0,,Voluntary_Better_Offer,55.8
EMP_004914,Terminated,2019-08-24,2021-04-23,20,-8.5%,"$91,000",0.7003,0,,Voluntary_Personal,54.1
EMP_004915,Terminated,2019-08-24,2020-02-22,6,10.9%,"$177,000",0.602,0,,Voluntary_Low_Engagement,53.7
EMP_004916,Terminated,2019-08-24,2021-03-24,19,-4.9%,"$111,000",0.6525,0,,Voluntary_Personal,60.9
EMP_004917,Active,2019-08-24,,64,-4.9%,"$94,000",0.7929,0,,,51.1
EMP_004918,Terminated,2019-08-24,2020-07-23,11,-0.2%,"$174,000",0.7279,0,,Voluntary_Better_Offer,53.6
EMP_004919,Terminated,2019-08-24,2023-05-24,45,4.9%,"$158,000",0.6594,0,,Voluntary_Better_Offer,58.7
EMP_004920,Terminated,2019-08-24,2020-06-23,10,-4.9%,"$111,000",0.6783,0,,Voluntary_Low_Engagement,55.2
EMP_004921,Terminated,2019-08-24,2022-08-23,36,-7.5%,"$92,000",0.5728,0,,Voluntary_Better_Offer,63.9
EMP_004922,Terminated,2019-08-24,2020-02-22,6,2.7%,"$164,000",0.705,0,,Voluntary_Better_Offer,56
EMP_004923,Terminated,2019-08-25,2021-09-24,25,1.4%,"$152,000",0.5911,0,,Voluntary_Low_Engagement,65.1
EMP_004924,Terminated,2019-08-25,2024-05-25,57,-0.1%,"$111,000",0.7094,0,,Voluntary_Better_Offer,49.6
EMP_004925,Terminated,2019-08-25,2021-09-24,25,4.7%,"$167,000",0.7487,0,,Voluntary_Better_Offer,42.7
EMP_004926,Terminated,2019-08-25,2020-12-24,16,3.9%,"$103,000",0.7535,0,,Voluntary_Personal,42.2
EMP_004927,Terminated,2019-08-25,2020-04-24,8,-9.3%,"$144,000",0.6607,0,,Voluntary_Personal,56.2
EMP_004928,Terminated,2019-08-25,2020-05-24,9,-9.7%,"$117,000",0.66,0,,Voluntary_Personal,56.1
EMP_004929,Terminated,2019-08-25,2020-02-23,6,-2.9%,"$108,000",0.596,0,,Voluntary_Better_Offer,61.6
EMP_004930,Active,2019-08-26,,64,-2.1%,"$109,000",0.7582,0,,,50.4
EMP_004931,Terminated,2019-08-26,2023-12-25,52,8.6%,"$140,000",0.6777,0,,Voluntary_Better_Offer,55.6
EMP_004932,Terminated,2019-08-26,2020-08-25,12,5.7%,"$159,000",0.6788,0,,Involuntary_Restructure,57.4
EMP_004933,Terminated,2019-08-26,2021-04-25,20,0.3%,"$175,000",0.7494,0,,Voluntary_Better_Offer,54.5
EMP_004934,Terminated,2019-08-26,2024-02-24,54,-0.9%,"$128,000",0.6941,0,,Voluntary_Personal,55.8
EMP_004935,Terminated,2019-08-26,2020-02-24,6,-3.8%,"$95,000",0.7138,0,,Voluntary_Better_Offer,58.5
EMP_004936,Terminated,2019-08-27,2022-04-27,32,-8.1%,"$146,000",0.6381,0,,Involuntary_Restructure,62.9
EMP_004937,Terminated,2019-08-27,2021-09-26,25,-9.9%,"$89,000",0.7122,0,,Voluntary_Better_Offer,60.9
EMP_004938,Terminated,2019-08-27,2020-02-25,6,-5.2%,"$105,000",0.5474,0,,Voluntary_Low_Engagement,61.5
EMP_004939,Terminated,2019-08-27,2021-09-26,25,8.8%,"$190,000",0.7732,0,,Voluntary_Personal,45.7
EMP_004940,Terminated,2019-08-27,2020-04-26,8,0.1%,"$111,000",0.5784,0,,Voluntary_Low_Engagement,55.1
EMP_004941,Terminated,2019-08-27,2020-04-26,8,3.5%,"$103,000",0.7864,0,,Voluntary_Better_Offer,55
EMP_004942,Terminated,2019-08-27,2022-01-25,29,-10.5%,"$156,000",0.7379,0,,Voluntary_Personal,53.7
EMP_004943,Terminated,2019-08-27,2020-07-26,11,-4.6%,"$143,000",0.6186,0,,Voluntary_Personal,58.7
EMP_004944,Terminated,2019-08-28,2022-07-28,35,23.2%,"$137,000",0.7546,0,,Voluntary_Low_Engagement,43.7
EMP_004945,Terminated,2019-08-28,2022-03-28,31,29.1%,"$174,000",0.8453,1,2021-03-28,Voluntary_Better_Offer,36.9
EMP_004946,Terminated,2019-08-28,2020-07-27,11,3.6%,"$103,000",0.5791,0,,Voluntary_Low_Engagement,57.3
